"","modGenes","module","colourRGB"
"6120","AGAP008132","honeydew1","#F0FFF0"
"6121","AGAP008133","blue","#0000FF"
"6122","AGAP008134","honeydew1","#F0FFF0"
"6123","AGAP008135","honeydew1","#F0FFF0"
"6124","AGAP008136","blue","#0000FF"
"6125","AGAP008137","blue","#0000FF"
"6126","AGAP008139","grey","#BEBEBE"
"6127","AGAP008140","darkturquoise","#00CED1"
"6128","AGAP008141","orangered4","#8B2500"
"6129","AGAP008143","blue","#0000FF"
"6130","AGAP008147","blue","#0000FF"
"6131","AGAP008148","blue","#0000FF"
"6132","AGAP008149","blue","#0000FF"
"6133","AGAP008150","darkred","#8B0000"
"6134","AGAP008151","darkred","#8B0000"
"6135","AGAP008152","darkorange","#FF8C00"
"6136","AGAP008153","blue","#0000FF"
"6137","AGAP008155","cyan","#00FFFF"
"6138","AGAP008156","honeydew1","#F0FFF0"
"6139","AGAP008157","lightgreen","#90EE90"
"6140","AGAP008158","lightcyan1","#E0FFFF"
"6141","AGAP008159","black","#000000"
"6142","AGAP008160","honeydew1","#F0FFF0"
"6143","AGAP008161","honeydew1","#F0FFF0"
"6144","AGAP008162","honeydew1","#F0FFF0"
"6145","AGAP008163","orangered4","#8B2500"
"6146","AGAP008164","blue","#0000FF"
"6147","AGAP008165","blue","#0000FF"
"6148","AGAP008166","blue","#0000FF"
"6149","AGAP008167","honeydew1","#F0FFF0"
"6150","AGAP008169","lightyellow","#FFFFE0"
"6151","AGAP008170","grey","#BEBEBE"
"6152","AGAP008176","blue","#0000FF"
"6153","AGAP008177","blue","#0000FF"
"6154","AGAP008178","grey","#BEBEBE"
"6155","AGAP008179","honeydew1","#F0FFF0"
"6156","AGAP008180","ivory","#FFFFF0"
"6157","AGAP008181","plum1","#FFBBFF"
"6158","AGAP008182","blue","#0000FF"
"6159","AGAP008183","darkorange2","#EE7600"
"6160","AGAP008184","blue","#0000FF"
"6161","AGAP008185","lightyellow","#FFFFE0"
"6162","AGAP008186","grey","#BEBEBE"
"6163","AGAP008187","grey","#BEBEBE"
"6164","AGAP008190","blue","#0000FF"
"6165","AGAP008191","orangered4","#8B2500"
"6166","AGAP008192","grey","#BEBEBE"
"6167","AGAP008193","darkred","#8B0000"
"6168","AGAP008194","blue","#0000FF"
"6169","AGAP008195","lightyellow","#FFFFE0"
"6170","AGAP008198","black","#000000"
"6171","AGAP008201","lightgreen","#90EE90"
"6172","AGAP008202","lightgreen","#90EE90"
"6173","AGAP008204","blue","#0000FF"
"6174","AGAP008205","honeydew1","#F0FFF0"
"6175","AGAP008206","orangered4","#8B2500"
"6176","AGAP008207","grey","#BEBEBE"
"6177","AGAP008208","plum1","#FFBBFF"
"6178","AGAP008209","honeydew1","#F0FFF0"
"6179","AGAP008210","black","#000000"
"6180","AGAP008212","black","#000000"
"6181","AGAP008213","black","#000000"
"6182","AGAP008214","blue","#0000FF"
"6183","AGAP008215","black","#000000"
"6184","AGAP008216","darkorange2","#EE7600"
"6185","AGAP008217","black","#000000"
"6186","AGAP008218","black","#000000"
"6187","AGAP008219","honeydew1","#F0FFF0"
"6188","AGAP008222","saddlebrown","#8B4513"
"6189","AGAP008223","darkorange2","#EE7600"
"6190","AGAP008224","black","#000000"
"6191","AGAP008225","lightyellow","#FFFFE0"
"6192","AGAP008226","blue","#0000FF"
"6193","AGAP008227","blue","#0000FF"
"6194","AGAP008228","black","#000000"
"6195","AGAP008229","blue","#0000FF"
"6196","AGAP008230","darkorange2","#EE7600"
"6197","AGAP008232","saddlebrown","#8B4513"
"6198","AGAP008233","black","#000000"
"6199","AGAP008234","blue","#0000FF"
"6200","AGAP008236","blue","#0000FF"
"6201","AGAP008237","blue","#0000FF"
"6202","AGAP008238","blue","#0000FF"
"6203","AGAP008239","blue","#0000FF"
"6204","AGAP008242","grey","#BEBEBE"
"6205","AGAP008244","coral2","#EE6A50"
"6206","AGAP008245","darkorange2","#EE7600"
"6207","AGAP008246","blue","#0000FF"
"6208","AGAP008247","blue","#0000FF"
"6209","AGAP008249","lightcyan1","#E0FFFF"
"6210","AGAP008252","orangered4","#8B2500"
"6211","AGAP008253","mediumpurple3","#8968CD"
"6212","AGAP008254","darkorange2","#EE7600"
"6213","AGAP008258","darkorange2","#EE7600"
"6214","AGAP008259","grey","#BEBEBE"
"6215","AGAP008260","grey","#BEBEBE"
"6216","AGAP008264","blue","#0000FF"
"6217","AGAP008266","blue","#0000FF"
"6218","AGAP008267","orangered4","#8B2500"
"6219","AGAP008268","lightyellow","#FFFFE0"
"6220","AGAP008269","honeydew1","#F0FFF0"
"6221","AGAP008270","orangered4","#8B2500"
"6222","AGAP008271","darkorange2","#EE7600"
"6223","AGAP008272","honeydew1","#F0FFF0"
"6224","AGAP008273","darkorange2","#EE7600"
"6225","AGAP008274","ivory","#FFFFF0"
"6226","AGAP008278","darkorange2","#EE7600"
"6227","AGAP008279","darkorange2","#EE7600"
"6228","AGAP008280","darkorange2","#EE7600"
"6229","AGAP008281","darkorange2","#EE7600"
"6230","AGAP008282","darkorange2","#EE7600"
"6231","AGAP008283","darkorange2","#EE7600"
"6232","AGAP008284","darkorange2","#EE7600"
"6233","AGAP008285","blue","#0000FF"
"6234","AGAP008286","orangered4","#8B2500"
"6235","AGAP008287","blue","#0000FF"
"6236","AGAP008288","blue","#0000FF"
"6237","AGAP008289","grey","#BEBEBE"
"6238","AGAP008290","black","#000000"
"6239","AGAP008291","black","#000000"
"6240","AGAP008292","black","#000000"
"6241","AGAP008293","black","#000000"
"6242","AGAP008294","black","#000000"
"6243","AGAP008295","blue","#0000FF"
"6244","AGAP008296","blue","#0000FF"
"6245","AGAP008298","honeydew1","#F0FFF0"
"6246","AGAP008299","honeydew1","#F0FFF0"
"6247","AGAP008300","blue","#0000FF"
"6248","AGAP008301","blue","#0000FF"
"6249","AGAP008302","blue","#0000FF"
"6250","AGAP008303","blue","#0000FF"
"6251","AGAP008304","blue","#0000FF"
"6252","AGAP008305","blue","#0000FF"
"6253","AGAP008306","grey","#BEBEBE"
"6254","AGAP008307","darkorange2","#EE7600"
"6255","AGAP008308","black","#000000"
"6256","AGAP008310","antiquewhite4","#8B8378"
"6257","AGAP008311","black","#000000"
"6258","AGAP008312","blue","#0000FF"
"6259","AGAP008313","honeydew1","#F0FFF0"
"6260","AGAP008314","black","#000000"
"6261","AGAP008315","blue","#0000FF"
"6262","AGAP008317","lightgreen","#90EE90"
"6263","AGAP008318","grey","#BEBEBE"
"6264","AGAP008320","lightgreen","#90EE90"
"6265","AGAP008324","orangered4","#8B2500"
"6266","AGAP008326","darkred","#8B0000"
"6267","AGAP008327","honeydew1","#F0FFF0"
"6268","AGAP008328","lightgreen","#90EE90"
"6269","AGAP008330","blue","#0000FF"
"6270","AGAP008331","blue","#0000FF"
"6271","AGAP008332","honeydew1","#F0FFF0"
"6272","AGAP008334","darkorange","#FF8C00"
"6273","AGAP008335","blue","#0000FF"
"6274","AGAP008336","orangered4","#8B2500"
"6275","AGAP008337","grey","#BEBEBE"
"6276","AGAP008338","skyblue1","#87CEFF"
"6277","AGAP008339","blue","#0000FF"
"6278","AGAP008340","blue","#0000FF"
"6279","AGAP008343","darkorange","#FF8C00"
"6280","AGAP008344","blue","#0000FF"
"6281","AGAP008345","lightyellow","#FFFFE0"
"6282","AGAP008347","darkorange2","#EE7600"
"6283","AGAP008348","lightgreen","#90EE90"
"6284","AGAP008349","blue","#0000FF"
"6285","AGAP008350","lightyellow","#FFFFE0"
"6286","AGAP008352","honeydew1","#F0FFF0"
"6287","AGAP008353","honeydew1","#F0FFF0"
"6288","AGAP008354","blue","#0000FF"
"6289","AGAP008355","darkorange2","#EE7600"
"6290","AGAP008357","darkorange2","#EE7600"
"6291","AGAP008358","grey","#BEBEBE"
"6292","AGAP008359","black","#000000"
"6293","AGAP008360","blue","#0000FF"
"6294","AGAP008362","lightyellow","#FFFFE0"
"6295","AGAP008363","blue","#0000FF"
"6296","AGAP008364","blue","#0000FF"
"6297","AGAP008366","blue","#0000FF"
"6298","AGAP008368","blue","#0000FF"
"6299","AGAP008369","darkorange2","#EE7600"
"6300","AGAP008370","lightgreen","#90EE90"
"6301","AGAP008371","darkturquoise","#00CED1"
"6302","AGAP008372","lightgreen","#90EE90"
"6303","AGAP008373","coral2","#EE6A50"
"6304","AGAP008374","blue","#0000FF"
"6305","AGAP008375","blue","#0000FF"
"6306","AGAP008377","blue","#0000FF"
"6307","AGAP008378","blue","#0000FF"
"6308","AGAP008379","blue","#0000FF"
"6309","AGAP008381","honeydew1","#F0FFF0"
"6310","AGAP008382","honeydew1","#F0FFF0"
"6311","AGAP008384","blue","#0000FF"
"6312","AGAP008385","mediumpurple3","#8968CD"
"6313","AGAP008387","darkorange","#FF8C00"
"6314","AGAP008388","honeydew1","#F0FFF0"
"6315","AGAP008389","blue","#0000FF"
"6316","AGAP008390","mediumpurple3","#8968CD"
"6317","AGAP008391","honeydew1","#F0FFF0"
"6318","AGAP008392","honeydew1","#F0FFF0"
"6319","AGAP008393","honeydew1","#F0FFF0"
"6320","AGAP008397","ivory","#FFFFF0"
"6321","AGAP008399","blue","#0000FF"
"6322","AGAP008400","blue","#0000FF"
"6323","AGAP008402","blue","#0000FF"
"6324","AGAP008403","blue","#0000FF"
"6325","AGAP008404","lightgreen","#90EE90"
"6326","AGAP008406","blue","#0000FF"
"6327","AGAP008407","darkorange2","#EE7600"
"6328","AGAP008408","lightgreen","#90EE90"
"6329","AGAP008409","lightyellow","#FFFFE0"
"6330","AGAP008410","honeydew1","#F0FFF0"
"6331","AGAP008412","blue","#0000FF"
"6332","AGAP008413","honeydew1","#F0FFF0"
"6333","AGAP008414","blue","#0000FF"
"6334","AGAP008415","blue","#0000FF"
"6335","AGAP008416","orangered4","#8B2500"
"6336","AGAP008417","blue","#0000FF"
"6337","AGAP008418","blue","#0000FF"
"6338","AGAP008419","black","#000000"
"6339","AGAP008420","honeydew1","#F0FFF0"
"6340","AGAP008422","darkturquoise","#00CED1"
"6341","AGAP008423","blue","#0000FF"
"6342","AGAP008424","blue","#0000FF"
"6343","AGAP008426","honeydew1","#F0FFF0"
"6344","AGAP008428","grey","#BEBEBE"
"6345","AGAP008429","blue","#0000FF"
"6346","AGAP008430","lightcyan1","#E0FFFF"
"6347","AGAP008431","blue","#0000FF"
"6348","AGAP008432","orangered4","#8B2500"
"6349","AGAP008433","darkorange","#FF8C00"
"6350","AGAP008435","lightgreen","#90EE90"
"6351","AGAP008436","saddlebrown","#8B4513"
"6352","AGAP008437","black","#000000"
"6353","AGAP008438","blue","#0000FF"
"6354","AGAP008439","honeydew1","#F0FFF0"
"6355","AGAP008440","honeydew1","#F0FFF0"
"6356","AGAP008441","lightcyan1","#E0FFFF"
"6357","AGAP008442","darkorange2","#EE7600"
"6358","AGAP008443","lightyellow","#FFFFE0"
"6359","AGAP008444","darkorange2","#EE7600"
"6360","AGAP008445","cyan","#00FFFF"
"6361","AGAP008446","darkorange2","#EE7600"
"6362","AGAP008447","darkorange2","#EE7600"
"6363","AGAP008449","darkorange2","#EE7600"
"6364","AGAP008450","darkorange2","#EE7600"
"6365","AGAP008465","coral1","#FF7256"
"6366","AGAP008467","blue","#0000FF"
"6367","AGAP008468","darkred","#8B0000"
"6368","AGAP008469","blue","#0000FF"
"6369","AGAP008471","lightgreen","#90EE90"
"6370","AGAP008472","darkred","#8B0000"
"6371","AGAP008473","blue","#0000FF"
"6372","AGAP008474","blue","#0000FF"
"6373","AGAP008475","blue","#0000FF"
"6374","AGAP008481","blue","#0000FF"
"6375","AGAP008482","lightyellow","#FFFFE0"
"6376","AGAP008483","darkorange2","#EE7600"
"6377","AGAP008486","blue","#0000FF"
"6378","AGAP008487","black","#000000"
"6379","AGAP008488","blue","#0000FF"
"6380","AGAP008489","blue","#0000FF"
"6381","AGAP008490","honeydew1","#F0FFF0"
"6382","AGAP008491","blue","#0000FF"
"6383","AGAP008492","blue","#0000FF"
"6384","AGAP008493","honeydew1","#F0FFF0"
"6385","AGAP008494","blue","#0000FF"
"6386","AGAP008495","grey","#BEBEBE"
"6387","AGAP008496","honeydew1","#F0FFF0"
"6388","AGAP008497","lightyellow","#FFFFE0"
"6389","AGAP008498","orangered4","#8B2500"
"6390","AGAP008499","black","#000000"
"6391","AGAP008500","blue","#0000FF"
"6392","AGAP008501","blue","#0000FF"
"6393","AGAP008502","orangered4","#8B2500"
"6394","AGAP008503","honeydew1","#F0FFF0"
"6395","AGAP008504","blue","#0000FF"
"6396","AGAP008508","blue","#0000FF"
"6397","AGAP008509","black","#000000"
"6398","AGAP008511","saddlebrown","#8B4513"
"6399","AGAP008512","darkorange2","#EE7600"
"6400","AGAP008513","lightgreen","#90EE90"
"6401","AGAP008515","blue","#0000FF"
"6402","AGAP008516","blue","#0000FF"
"6403","AGAP008521","grey","#BEBEBE"
"6404","AGAP008522","honeydew1","#F0FFF0"
"6405","AGAP008523","blue","#0000FF"
"6406","AGAP008531","blue","#0000FF"
"6407","AGAP008532","darkred","#8B0000"
"6408","AGAP008533","black","#000000"
"6409","AGAP008535","darkred","#8B0000"
"6410","AGAP008536","plum1","#FFBBFF"
"6411","AGAP008537","darkorange2","#EE7600"
"6412","AGAP008538","lightgreen","#90EE90"
"6413","AGAP008539","orangered4","#8B2500"
"6414","AGAP008540","blue","#0000FF"
"6415","AGAP008541","blue","#0000FF"
"6416","AGAP008542","honeydew1","#F0FFF0"
"6417","AGAP008544","black","#000000"
"6418","AGAP008545","black","#000000"
"6419","AGAP008547","lightgreen","#90EE90"
"6420","AGAP008548","coral2","#EE6A50"
"6421","AGAP008549","blue","#0000FF"
"6422","AGAP008550","grey","#BEBEBE"
"6423","AGAP008551","grey","#BEBEBE"
"6424","AGAP008552","black","#000000"
"6425","AGAP008557","blue","#0000FF"
"6426","AGAP008558","darkorange2","#EE7600"
"6427","AGAP008559","darkorange2","#EE7600"
"6428","AGAP008561","darkorange2","#EE7600"
"6429","AGAP008562","darkorange2","#EE7600"
"6430","AGAP008563","grey","#BEBEBE"
"6431","AGAP008567","cyan","#00FFFF"
"6432","AGAP008569","grey","#BEBEBE"
"6433","AGAP008570","blue","#0000FF"
"6434","AGAP008571","blue","#0000FF"
"6435","AGAP008572","blue","#0000FF"
"6436","AGAP008574","black","#000000"
"6437","AGAP008575","saddlebrown","#8B4513"
"6438","AGAP008576","darkred","#8B0000"
"6439","AGAP008577","blue","#0000FF"
"6440","AGAP008578","honeydew1","#F0FFF0"
"6441","AGAP008582","darkred","#8B0000"
"6442","AGAP008584","blue","#0000FF"
"6443","AGAP008585","blue","#0000FF"
"6444","AGAP008588","lightgreen","#90EE90"
"6445","AGAP008593","plum1","#FFBBFF"
"6446","AGAP008596","honeydew1","#F0FFF0"
"6447","AGAP008597","honeydew1","#F0FFF0"
"6448","AGAP008598","blue","#0000FF"
"6449","AGAP008599","blue","#0000FF"
"6450","AGAP008600","blue","#0000FF"
"6451","AGAP008601","orangered4","#8B2500"
"6452","AGAP008602","darkred","#8B0000"
"6453","AGAP008606","black","#000000"
"6454","AGAP008611","grey","#BEBEBE"
"6455","AGAP008612","blue","#0000FF"
"6456","AGAP008613","blue","#0000FF"
"6457","AGAP008614","blue","#0000FF"
"6458","AGAP008615","blue","#0000FF"
"6459","AGAP008616","blue","#0000FF"
"6460","AGAP008617","blue","#0000FF"
"6461","AGAP008619","orangered4","#8B2500"
"6462","AGAP008620","orangered4","#8B2500"
"6463","AGAP008621","grey","#BEBEBE"
"6464","AGAP008622","blue","#0000FF"
"6465","AGAP008623","coral2","#EE6A50"
"6466","AGAP008624","honeydew1","#F0FFF0"
"6467","AGAP008625","orangered4","#8B2500"
"6468","AGAP008626","blue","#0000FF"
"6469","AGAP008627","blue","#0000FF"
"6470","AGAP008628","blue","#0000FF"
"6471","AGAP008629","blue","#0000FF"
"6472","AGAP008630","skyblue2","#7EC0EE"
"6473","AGAP008631","blue","#0000FF"
"6474","AGAP008632","black","#000000"
"6475","AGAP008633","honeydew1","#F0FFF0"
"6476","AGAP008634","honeydew1","#F0FFF0"
"6477","AGAP008635","orangered4","#8B2500"
"6478","AGAP008636","darkred","#8B0000"
"6479","AGAP008637","blue","#0000FF"
"6480","AGAP008638","plum1","#FFBBFF"
"6481","AGAP008639","blue","#0000FF"
"6482","AGAP008640","darkorange","#FF8C00"
"6483","AGAP008641","honeydew1","#F0FFF0"
"6484","AGAP008642","darkorange2","#EE7600"
"6485","AGAP008643","lightgreen","#90EE90"
"6486","AGAP008644","lightgreen","#90EE90"
"6487","AGAP008645","bisque4","#8B7D6B"
"6488","AGAP008646","black","#000000"
"6489","AGAP008647","blue","#0000FF"
"6490","AGAP008648","blue","#0000FF"
"6491","AGAP008649","lightyellow","#FFFFE0"
"6492","AGAP008650","cyan","#00FFFF"
"6493","AGAP008651","orangered4","#8B2500"
"6494","AGAP008652","blue","#0000FF"
"6495","AGAP008653","bisque4","#8B7D6B"
"6496","AGAP008654","blue","#0000FF"
"6497","AGAP008655","lightgreen","#90EE90"
"6498","AGAP008656","cyan","#00FFFF"
"6499","AGAP008657","blue","#0000FF"
"6500","AGAP008658","black","#000000"
"6501","AGAP008659","blue","#0000FF"
"6502","AGAP008660","honeydew1","#F0FFF0"
"6503","AGAP008661","grey","#BEBEBE"
"6504","AGAP008662","honeydew1","#F0FFF0"
"6505","AGAP008664","blue","#0000FF"
"6506","AGAP008665","darkorange","#FF8C00"
"6507","AGAP008666","darkorange2","#EE7600"
"6508","AGAP008667","orangered4","#8B2500"
"6509","AGAP008668","honeydew1","#F0FFF0"
"6510","AGAP008669","honeydew1","#F0FFF0"
"6511","AGAP008670","honeydew1","#F0FFF0"
"6512","AGAP008671","saddlebrown","#8B4513"
"6513","AGAP008672","grey","#BEBEBE"
"6514","AGAP008673","grey","#BEBEBE"
"6515","AGAP008674","black","#000000"
"6516","AGAP008678","skyblue1","#87CEFF"
"6517","AGAP008680","black","#000000"
"6518","AGAP008682","saddlebrown","#8B4513"
"6519","AGAP008683","blue","#0000FF"
"6520","AGAP008684","honeydew1","#F0FFF0"
"6521","AGAP008685","black","#000000"
"6522","AGAP008687","blue","#0000FF"
"6523","AGAP008688","black","#000000"
"6524","AGAP008689","grey","#BEBEBE"
"6525","AGAP008690","darkorange2","#EE7600"
"6526","AGAP008691","darkorange","#FF8C00"
"6527","AGAP008693","blue","#0000FF"
"6528","AGAP008694","lightyellow","#FFFFE0"
"6529","AGAP008698","black","#000000"
"6530","AGAP008699","plum1","#FFBBFF"
"6531","AGAP008700","grey","#BEBEBE"
"6532","AGAP008702","black","#000000"
"6533","AGAP008704","blue","#0000FF"
"6534","AGAP008705","blue","#0000FF"
"6535","AGAP008706","honeydew1","#F0FFF0"
"6536","AGAP008707","orangered4","#8B2500"
"6537","AGAP008708","black","#000000"
"6538","AGAP008709","honeydew1","#F0FFF0"
"6539","AGAP008710","lightpink4","#8B5F65"
"6540","AGAP008711","plum1","#FFBBFF"
"6541","AGAP008712","bisque4","#8B7D6B"
"6542","AGAP008714","black","#000000"
"6543","AGAP008715","black","#000000"
"6544","AGAP008716","lightgreen","#90EE90"
"6545","AGAP008717","lightyellow","#FFFFE0"
"6546","AGAP008718","blue","#0000FF"
"6547","AGAP008719","black","#000000"
"6548","AGAP008720","darkred","#8B0000"
"6549","AGAP008721","blue","#0000FF"
"6550","AGAP008723","black","#000000"
"6551","AGAP008724","lightyellow","#FFFFE0"
"6552","AGAP008725","black","#000000"
"6553","AGAP008726","blue","#0000FF"
"6554","AGAP008727","lightyellow","#FFFFE0"
"6555","AGAP008728","blue","#0000FF"
"6556","AGAP008729","blue","#0000FF"
"6557","AGAP008730","orangered4","#8B2500"
"6558","AGAP008731","blue","#0000FF"
"6559","AGAP008732","blue","#0000FF"
"6560","AGAP008734","cyan","#00FFFF"
"6561","AGAP008735","orangered4","#8B2500"
"6562","AGAP008736","blue","#0000FF"
"6563","AGAP008737","plum1","#FFBBFF"
"6564","AGAP008738","honeydew1","#F0FFF0"
"6565","AGAP008739","honeydew1","#F0FFF0"
"6566","AGAP008740","darkorange","#FF8C00"
"6567","AGAP008742","darkorange2","#EE7600"
"6568","AGAP008746","blue","#0000FF"
"6569","AGAP008747","darkred","#8B0000"
"6570","AGAP008748","blue","#0000FF"
"6571","AGAP008749","blue","#0000FF"
"6572","AGAP008752","blue","#0000FF"
"6573","AGAP008753","blue","#0000FF"
"6574","AGAP008756","blue","#0000FF"
"6575","AGAP008757","blue","#0000FF"
"6576","AGAP008758","honeydew1","#F0FFF0"
"6577","AGAP008760","orangered4","#8B2500"
"6578","AGAP008761","blue","#0000FF"
"6579","AGAP008762","blue","#0000FF"
"6580","AGAP008763","blue","#0000FF"
"6581","AGAP008764","black","#000000"
"6582","AGAP008766","darkorange2","#EE7600"
"6583","AGAP008767","lightgreen","#90EE90"
"6584","AGAP008768","blue","#0000FF"
"6585","AGAP008769","orangered4","#8B2500"
"6586","AGAP008770","blue","#0000FF"
"6587","AGAP008771","honeydew1","#F0FFF0"
"6588","AGAP008772","honeydew1","#F0FFF0"
"6589","AGAP008774","blue","#0000FF"
"6590","AGAP008775","lightgreen","#90EE90"
"6591","AGAP008776","grey","#BEBEBE"
"6592","AGAP008778","black","#000000"
"6593","AGAP008780","orangered4","#8B2500"
"6594","AGAP008782","yellow4","#8B8B00"
"6595","AGAP008783","darkred","#8B0000"
"6596","AGAP008785","cyan","#00FFFF"
"6597","AGAP008790","blue","#0000FF"
"6598","AGAP008794","honeydew1","#F0FFF0"
"6599","AGAP008795","blue","#0000FF"
"6600","AGAP008796","orangered4","#8B2500"
"6601","AGAP008797","grey","#BEBEBE"
"6602","AGAP008798","orangered4","#8B2500"
"6603","AGAP008802","black","#000000"
"6604","AGAP008803","blue","#0000FF"
"6605","AGAP008804","blue","#0000FF"
"6606","AGAP008805","blue","#0000FF"
"6607","AGAP008806","blue","#0000FF"
"6608","AGAP008807","blue","#0000FF"
