"","modGenes","module","colourRGB"
"5544","AARA008404","greenyellow","#ADFF2F"
"5545","AARA008405","salmon","#FA8072"
"5546","AARA008409","grey","#BEBEBE"
"5547","AARA008411","midnightblue","#191970"
"5548","AARA008412","grey","#BEBEBE"
"5549","AARA008413","darkolivegreen","#556B2F"
"5550","AARA008415","salmon","#FA8072"
"5551","AARA008416","purple","#A020F0"
"5552","AARA008417","salmon","#FA8072"
"5553","AARA008418","midnightblue","#191970"
"5554","AARA008419","grey","#BEBEBE"
"5555","AARA008421","grey","#BEBEBE"
"5556","AARA008422","grey","#BEBEBE"
"5557","AARA008427","salmon","#FA8072"
"5558","AARA008428","grey","#BEBEBE"
"5559","AARA008429","grey","#BEBEBE"
"5560","AARA008430","grey","#BEBEBE"
"5561","AARA008431","orangered4","#8B2500"
"5562","AARA008432","grey","#BEBEBE"
"5563","AARA008433","salmon","#FA8072"
"5564","AARA008446","grey","#BEBEBE"
"5565","AARA008447","salmon","#FA8072"
"5566","AARA008448","darkmagenta","#8B008B"
"5567","AARA008449","grey","#BEBEBE"
"5568","AARA008454","darkmagenta","#8B008B"
"5569","AARA008457","grey","#BEBEBE"
"5570","AARA008458","purple","#A020F0"
"5571","AARA008459","salmon","#FA8072"
"5572","AARA008460","paleturquoise","#AFEEEE"
"5573","AARA008462","purple","#A020F0"
"5574","AARA008463","purple","#A020F0"
"5575","AARA008464","darkmagenta","#8B008B"
"5576","AARA008466","purple","#A020F0"
"5577","AARA008467","salmon","#FA8072"
"5578","AARA008468","salmon","#FA8072"
"5579","AARA008469","grey","#BEBEBE"
"5580","AARA008472","purple","#A020F0"
"5581","AARA008473","midnightblue","#191970"
"5582","AARA008474","salmon","#FA8072"
"5583","AARA008475","brown","#A52A2A"
"5584","AARA008476","orangered4","#8B2500"
"5585","AARA008477","salmon","#FA8072"
"5586","AARA008478","brown","#A52A2A"
"5587","AARA008480","purple","#A020F0"
"5588","AARA008481","salmon","#FA8072"
"5589","AARA008483","orangered4","#8B2500"
"5590","AARA008485","midnightblue","#191970"
"5591","AARA008486","salmon","#FA8072"
"5592","AARA008487","black","#000000"
"5593","AARA008488","grey","#BEBEBE"
"5594","AARA008491","midnightblue","#191970"
"5595","AARA008492","grey","#BEBEBE"
"5596","AARA008493","salmon","#FA8072"
"5597","AARA008494","grey","#BEBEBE"
"5598","AARA008496","brown","#A52A2A"
"5599","AARA008497","midnightblue","#191970"
"5600","AARA008498","purple","#A020F0"
"5601","AARA008500","salmon","#FA8072"
"5602","AARA008502","salmon","#FA8072"
"5603","AARA008503","brown","#A52A2A"
"5604","AARA008504","bisque4","#8B7D6B"
"5605","AARA008505","midnightblue","#191970"
"5606","AARA008506","salmon","#FA8072"
"5607","AARA008507","purple","#A020F0"
"5608","AARA008508","salmon","#FA8072"
"5609","AARA008509","grey","#BEBEBE"
"5610","AARA008510","darkturquoise","#00CED1"
"5611","AARA008511","salmon","#FA8072"
"5612","AARA008512","salmon","#FA8072"
"5613","AARA008513","grey","#BEBEBE"
"5614","AARA008514","grey","#BEBEBE"
"5615","AARA008515","salmon","#FA8072"
"5616","AARA008516","salmon","#FA8072"
"5617","AARA008517","grey","#BEBEBE"
"5618","AARA008518","orange","#FFA500"
"5619","AARA008519","salmon","#FA8072"
"5620","AARA008520","salmon","#FA8072"
"5621","AARA008521","salmon","#FA8072"
"5622","AARA008522","salmon","#FA8072"
"5623","AARA008523","darkmagenta","#8B008B"
"5624","AARA008524","purple","#A020F0"
"5625","AARA008526","salmon","#FA8072"
"5626","AARA008527","orange","#FFA500"
"5627","AARA008528","purple","#A020F0"
"5628","AARA008529","grey","#BEBEBE"
"5629","AARA008530","grey","#BEBEBE"
"5630","AARA008531","orange","#FFA500"
"5631","AARA008532","grey","#BEBEBE"
"5632","AARA008533","grey","#BEBEBE"
"5633","AARA008534","grey","#BEBEBE"
"5634","AARA008535","grey","#BEBEBE"
"5635","AARA008536","salmon","#FA8072"
"5636","AARA008537","salmon","#FA8072"
"5637","AARA008538","grey","#BEBEBE"
"5638","AARA008539","salmon","#FA8072"
"5639","AARA008541","salmon","#FA8072"
"5640","AARA008542","purple","#A020F0"
"5641","AARA008544","orange","#FFA500"
"5642","AARA008545","salmon","#FA8072"
"5643","AARA008546","purple","#A020F0"
"5644","AARA008547","midnightblue","#191970"
"5645","AARA008548","grey","#BEBEBE"
"5646","AARA008549","grey","#BEBEBE"
"5647","AARA008553","purple","#A020F0"
"5648","AARA008554","grey","#BEBEBE"
"5649","AARA008556","salmon","#FA8072"
"5650","AARA008557","salmon","#FA8072"
"5651","AARA008558","grey","#BEBEBE"
"5652","AARA008560","salmon","#FA8072"
"5653","AARA008561","purple","#A020F0"
"5654","AARA008562","salmon","#FA8072"
"5655","AARA008563","salmon","#FA8072"
"5656","AARA008564","grey","#BEBEBE"
"5657","AARA008565","grey","#BEBEBE"
"5658","AARA008568","brown","#A52A2A"
"5659","AARA008571","grey","#BEBEBE"
"5660","AARA008572","salmon","#FA8072"
"5661","AARA008573","salmon","#FA8072"
"5662","AARA008574","grey","#BEBEBE"
"5663","AARA008575","orange","#FFA500"
"5664","AARA008578","grey","#BEBEBE"
"5665","AARA008580","grey","#BEBEBE"
"5666","AARA008582","grey","#BEBEBE"
"5667","AARA008583","greenyellow","#ADFF2F"
"5668","AARA008584","greenyellow","#ADFF2F"
"5669","AARA008585","grey","#BEBEBE"
"5670","AARA008586","grey","#BEBEBE"
"5671","AARA008588","purple","#A020F0"
"5672","AARA008589","purple","#A020F0"
"5673","AARA008591","darkmagenta","#8B008B"
"5674","AARA008592","salmon","#FA8072"
"5675","AARA008596","grey","#BEBEBE"
"5676","AARA008600","orange","#FFA500"
"5677","AARA008601","salmon","#FA8072"
"5678","AARA008602","grey","#BEBEBE"
"5679","AARA008603","midnightblue","#191970"
"5680","AARA008604","brown","#A52A2A"
"5681","AARA008605","brown","#A52A2A"
"5682","AARA008607","orange","#FFA500"
"5683","AARA008610","salmon","#FA8072"
"5684","AARA008612","brown","#A52A2A"
"5685","AARA008613","brown","#A52A2A"
"5686","AARA008614","grey","#BEBEBE"
"5687","AARA008615","orangered4","#8B2500"
"5688","AARA008616","ivory","#FFFFF0"
"5689","AARA008617","salmon","#FA8072"
"5690","AARA008619","paleturquoise","#AFEEEE"
"5691","AARA008620","mediumpurple3","#8968CD"
"5692","AARA008621","brown","#A52A2A"
"5693","AARA008622","salmon","#FA8072"
"5694","AARA008623","midnightblue","#191970"
"5695","AARA008627","grey","#BEBEBE"
"5696","AARA008628","grey","#BEBEBE"
"5697","AARA008630","black","#000000"
"5698","AARA008632","greenyellow","#ADFF2F"
"5699","AARA008633","floralwhite","#FFFAF0"
"5700","AARA008634","midnightblue","#191970"
"5701","AARA008635","black","#000000"
"5702","AARA008636","grey","#BEBEBE"
"5703","AARA008637","black","#000000"
"5704","AARA008639","salmon","#FA8072"
"5705","AARA008640","salmon","#FA8072"
"5706","AARA008641","grey","#BEBEBE"
"5707","AARA008642","grey","#BEBEBE"
"5708","AARA008643","salmon","#FA8072"
"5709","AARA008644","black","#000000"
"5710","AARA008645","black","#000000"
"5711","AARA008651","grey","#BEBEBE"
"5712","AARA008653","salmon","#FA8072"
"5713","AARA008656","salmon","#FA8072"
"5714","AARA008658","grey","#BEBEBE"
"5715","AARA008660","midnightblue","#191970"
"5716","AARA008661","salmon","#FA8072"
"5717","AARA008663","grey","#BEBEBE"
"5718","AARA008664","salmon","#FA8072"
"5719","AARA008668","midnightblue","#191970"
"5720","AARA008669","salmon","#FA8072"
"5721","AARA008670","salmon","#FA8072"
"5722","AARA008672","brown","#A52A2A"
"5723","AARA008673","grey","#BEBEBE"
"5724","AARA008675","salmon","#FA8072"
"5725","AARA008677","purple","#A020F0"
"5726","AARA008678","grey","#BEBEBE"
"5727","AARA008679","darkmagenta","#8B008B"
"5728","AARA008680","midnightblue","#191970"
"5729","AARA008681","grey","#BEBEBE"
"5730","AARA008682","orange","#FFA500"
"5731","AARA008685","midnightblue","#191970"
"5732","AARA008687","grey","#BEBEBE"
"5733","AARA008688","orange","#FFA500"
"5734","AARA008689","orange","#FFA500"
"5735","AARA008691","salmon","#FA8072"
"5736","AARA008692","midnightblue","#191970"
"5737","AARA008693","orangered4","#8B2500"
"5738","AARA008694","lightcyan1","#E0FFFF"
"5739","AARA008695","brown","#A52A2A"
"5740","AARA008696","purple","#A020F0"
"5741","AARA008699","black","#000000"
"5742","AARA008700","brown","#A52A2A"
"5743","AARA008702","brown","#A52A2A"
"5744","AARA008706","salmon","#FA8072"
"5745","AARA008707","salmon","#FA8072"
"5746","AARA008708","orange","#FFA500"
"5747","AARA008709","orangered4","#8B2500"
"5748","AARA008710","salmon","#FA8072"
"5749","AARA008713","midnightblue","#191970"
"5750","AARA008715","salmon","#FA8072"
"5751","AARA008716","salmon","#FA8072"
"5752","AARA008717","grey","#BEBEBE"
"5753","AARA008718","darkorange","#FF8C00"
"5754","AARA008719","orange","#FFA500"
"5755","AARA008720","purple","#A020F0"
"5756","AARA008721","midnightblue","#191970"
"5757","AARA008722","salmon","#FA8072"
"5758","AARA008725","grey","#BEBEBE"
"5759","AARA008726","salmon","#FA8072"
"5760","AARA008727","salmon","#FA8072"
"5761","AARA008728","purple","#A020F0"
"5762","AARA008729","salmon","#FA8072"
"5763","AARA008730","grey","#BEBEBE"
"5764","AARA008732","grey","#BEBEBE"
"5765","AARA008734","salmon","#FA8072"
"5766","AARA008735","salmon","#FA8072"
"5767","AARA008736","orange","#FFA500"
"5768","AARA008738","purple","#A020F0"
"5769","AARA008739","greenyellow","#ADFF2F"
"5770","AARA008743","grey","#BEBEBE"
"5771","AARA008744","midnightblue","#191970"
"5772","AARA008745","brown","#A52A2A"
"5773","AARA008748","black","#000000"
"5774","AARA008749","salmon","#FA8072"
"5775","AARA008752","grey","#BEBEBE"
"5776","AARA008753","purple","#A020F0"
"5777","AARA008754","brown","#A52A2A"
"5778","AARA008755","grey","#BEBEBE"
"5779","AARA008756","grey","#BEBEBE"
"5780","AARA008758","salmon","#FA8072"
"5781","AARA008759","purple","#A020F0"
"5782","AARA008760","grey","#BEBEBE"
"5783","AARA008762","salmon","#FA8072"
"5784","AARA008766","salmon","#FA8072"
"5785","AARA008767","grey","#BEBEBE"
"5786","AARA008768","grey","#BEBEBE"
"5787","AARA008769","midnightblue","#191970"
"5788","AARA008770","purple","#A020F0"
"5789","AARA008771","grey","#BEBEBE"
"5790","AARA008772","darkorange","#FF8C00"
"5791","AARA008773","darkturquoise","#00CED1"
"5792","AARA008774","grey","#BEBEBE"
"5793","AARA008775","grey","#BEBEBE"
"5794","AARA008776","black","#000000"
"5795","AARA008779","grey","#BEBEBE"
"5796","AARA008780","darkmagenta","#8B008B"
"5797","AARA008781","grey","#BEBEBE"
"5798","AARA008785","grey","#BEBEBE"
"5799","AARA008790","darkturquoise","#00CED1"
"5800","AARA008791","brown","#A52A2A"
"5801","AARA008792","grey","#BEBEBE"
"5802","AARA008793","grey","#BEBEBE"
"5803","AARA008794","grey","#BEBEBE"
"5804","AARA008797","grey","#BEBEBE"
"5805","AARA008798","midnightblue","#191970"
"5806","AARA008799","grey","#BEBEBE"
"5807","AARA008800","brown","#A52A2A"
"5808","AARA008801","brown","#A52A2A"
"5809","AARA008802","orange","#FFA500"
"5810","AARA008803","grey","#BEBEBE"
"5811","AARA008806","grey","#BEBEBE"
"5812","AARA008809","midnightblue","#191970"
"5813","AARA008810","grey","#BEBEBE"
"5814","AARA008813","grey","#BEBEBE"
"5815","AARA008814","brown","#A52A2A"
"5816","AARA008815","salmon","#FA8072"
"5817","AARA008816","salmon","#FA8072"
"5818","AARA008817","salmon","#FA8072"
"5819","AARA008818","black","#000000"
"5820","AARA008823","salmon","#FA8072"
"5821","AARA008824","salmon","#FA8072"
"5822","AARA008825","salmon","#FA8072"
"5823","AARA008826","salmon","#FA8072"
"5824","AARA008827","brown","#A52A2A"
"5825","AARA008828","brown4","#8B2323"
"5826","AARA008829","brown","#A52A2A"
"5827","AARA008830","salmon","#FA8072"
"5828","AARA008831","grey","#BEBEBE"
"5829","AARA008832","purple","#A020F0"
"5830","AARA008833","darkorange","#FF8C00"
"5831","AARA008837","salmon","#FA8072"
"5832","AARA008838","salmon","#FA8072"
"5833","AARA008839","salmon","#FA8072"
"5834","AARA008841","salmon","#FA8072"
"5835","AARA008843","midnightblue","#191970"
"5836","AARA008844","salmon","#FA8072"
"5837","AARA008845","salmon","#FA8072"
"5838","AARA008846","purple","#A020F0"
"5839","AARA008847","salmon","#FA8072"
"5840","AARA008848","salmon","#FA8072"
"5841","AARA008850","grey","#BEBEBE"
"5842","AARA008852","salmon","#FA8072"
"5843","AARA008853","salmon","#FA8072"
"5844","AARA008854","darkmagenta","#8B008B"
"5845","AARA008855","salmon","#FA8072"
"5846","AARA008860","grey","#BEBEBE"
"5847","AARA008863","midnightblue","#191970"
"5848","AARA008864","salmon","#FA8072"
"5849","AARA008866","salmon","#FA8072"
"5850","AARA008867","purple","#A020F0"
"5851","AARA008868","salmon","#FA8072"
"5852","AARA008869","ivory","#FFFFF0"
"5853","AARA008870","orange","#FFA500"
"5854","AARA008871","purple","#A020F0"
"5855","AARA008872","midnightblue","#191970"
"5856","AARA008873","grey","#BEBEBE"
"5857","AARA008874","brown","#A52A2A"
"5858","AARA008875","purple","#A020F0"
"5859","AARA008876","grey","#BEBEBE"
"5860","AARA008877","grey","#BEBEBE"
"5861","AARA008878","grey","#BEBEBE"
"5862","AARA008879","brown","#A52A2A"
"5863","AARA008881","salmon","#FA8072"
"5864","AARA008883","grey","#BEBEBE"
"5865","AARA008884","grey","#BEBEBE"
"5866","AARA008885","grey","#BEBEBE"
"5867","AARA008886","grey","#BEBEBE"
"5868","AARA008887","salmon","#FA8072"
"5869","AARA008888","black","#000000"
"5870","AARA008889","grey","#BEBEBE"
"5871","AARA008890","grey","#BEBEBE"
"5872","AARA008891","salmon","#FA8072"
"5873","AARA008892","midnightblue","#191970"
"5874","AARA008893","grey","#BEBEBE"
"5875","AARA008894","purple","#A020F0"
"5876","AARA008895","darkmagenta","#8B008B"
"5877","AARA008896","black","#000000"
"5878","AARA008897","darkturquoise","#00CED1"
"5879","AARA008898","grey","#BEBEBE"
"5880","AARA008902","grey","#BEBEBE"
"5881","AARA008903","grey","#BEBEBE"
"5882","AARA008904","black","#000000"
"5883","AARA008905","midnightblue","#191970"
"5884","AARA008906","purple","#A020F0"
"5885","AARA008907","purple","#A020F0"
"5886","AARA008908","purple","#A020F0"
"5887","AARA008909","salmon","#FA8072"
"5888","AARA008910","grey","#BEBEBE"
"5889","AARA008911","salmon","#FA8072"
"5890","AARA008912","orange","#FFA500"
"5891","AARA008913","grey","#BEBEBE"
"5892","AARA008917","salmon","#FA8072"
"5893","AARA008918","grey","#BEBEBE"
"5894","AARA008919","salmon","#FA8072"
"5895","AARA008920","purple","#A020F0"
"5896","AARA008921","darkorange","#FF8C00"
"5897","AARA008922","grey","#BEBEBE"
"5898","AARA008923","darkturquoise","#00CED1"
"5899","AARA008924","lightcyan1","#E0FFFF"
"5900","AARA008927","salmon","#FA8072"
"5901","AARA008928","grey","#BEBEBE"
"5902","AARA008929","salmon","#FA8072"
"5903","AARA008930","salmon","#FA8072"
"5904","AARA008931","darkmagenta","#8B008B"
"5905","AARA008933","darkolivegreen","#556B2F"
"5906","AARA008934","grey","#BEBEBE"
"5907","AARA008935","grey","#BEBEBE"
"5908","AARA008936","grey","#BEBEBE"
"5909","AARA008937","orange","#FFA500"
"5910","AARA008938","salmon","#FA8072"
"5911","AARA008939","salmon","#FA8072"
"5912","AARA008940","brown","#A52A2A"
"5913","AARA008945","purple","#A020F0"
"5914","AARA008946","ivory","#FFFFF0"
"5915","AARA008949","midnightblue","#191970"
"5916","AARA008950","purple","#A020F0"
"5917","AARA008951","salmon","#FA8072"
"5918","AARA008952","brown","#A52A2A"
"5919","AARA008953","orange","#FFA500"
"5920","AARA008954","grey","#BEBEBE"
"5921","AARA008955","salmon","#FA8072"
"5922","AARA008956","salmon","#FA8072"
"5923","AARA008957","grey","#BEBEBE"
"5924","AARA008958","grey","#BEBEBE"
"5925","AARA008959","grey","#BEBEBE"
"5926","AARA008960","salmon","#FA8072"
"5927","AARA008961","grey","#BEBEBE"
"5928","AARA008962","darkmagenta","#8B008B"
"5929","AARA008963","salmon","#FA8072"
"5930","AARA008964","salmon","#FA8072"
"5931","AARA008965","brown","#A52A2A"
"5932","AARA008966","black","#000000"
"5933","AARA008967","salmon","#FA8072"
"5934","AARA008968","grey","#BEBEBE"
"5935","AARA008969","orange","#FFA500"
"5936","AARA008970","salmon","#FA8072"
"5937","AARA008971","mediumpurple3","#8968CD"
"5938","AARA008972","paleturquoise","#AFEEEE"
"5939","AARA008973","salmon","#FA8072"
"5940","AARA008974","orange","#FFA500"
"5941","AARA008976","grey","#BEBEBE"
"5942","AARA008977","orange","#FFA500"
"5943","AARA008978","orangered4","#8B2500"
"5944","AARA008979","salmon","#FA8072"
"5945","AARA008980","salmon","#FA8072"
"5946","AARA008981","salmon","#FA8072"
"5947","AARA008982","darkorange","#FF8C00"
"5948","AARA008983","brown","#A52A2A"
"5949","AARA008984","darkorange","#FF8C00"
"5950","AARA008985","grey","#BEBEBE"
"5951","AARA008986","darkorange","#FF8C00"
"5952","AARA008989","grey","#BEBEBE"
"5953","AARA008990","greenyellow","#ADFF2F"
"5954","AARA008991","lightcyan1","#E0FFFF"
"5955","AARA008992","floralwhite","#FFFAF0"
"5956","AARA008993","salmon","#FA8072"
"5957","AARA008994","grey","#BEBEBE"
"5958","AARA008995","salmon","#FA8072"
"5959","AARA008997","grey","#BEBEBE"
"5960","AARA008998","orange","#FFA500"
"5961","AARA009002","brown","#A52A2A"
"5962","AARA009003","brown","#A52A2A"
"5963","AARA009005","salmon","#FA8072"
"5964","AARA009006","grey","#BEBEBE"
"5965","AARA009008","orange","#FFA500"
"5966","AARA009010","bisque4","#8B7D6B"
"5967","AARA009011","grey","#BEBEBE"
"5968","AARA009012","salmon","#FA8072"
"5969","AARA009013","midnightblue","#191970"
"5970","AARA009014","salmon","#FA8072"
